date,World,Afghanistan,Africa,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,Timor,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2023-05-30,373401.0,1024.0,1710.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,172984.0,40003.0,2114.0,87.0,0.0,0.0,536.0,0.0,0.0,845.0,0.0,0.0,0.0,1.0,454.0,0.0,18.0,36.0,25691.0,0.0,1353.0,589.0,0.0,74.0,28.0,16.0,3692.0,44.0,0.0,0.0,0.0,473.0,7235.0,823.0,0.0,0.0,14.0,987.0,1.0,124.0,233.0,0.0,0.0,269.0,210.0,308.0,0.0,0.0,0.0,912.0,0.0,0.0,0.0,0.0,149.0,45.0,13.0,96790.0,74144.0,0.0,0.0,0.0,860.0,25230.0,0.0,9.0,0.0,0.0,519.0,4272.0,0.0,0.0,6130.0,0.0,0.0,0.0,0.0,1084.0,0.0,0.0,0.0,33.0,4.0,272142.0,0.0,171.0,19.0,2939.0,3581.0,420.0,0.0,526.0,0.0,702.0,15034.0,55.0,0.0,0.0,0.0,0.0,238.0,2.0,10.0,22.0,5.0,21.0,58.0,0.0,0.0,0.0,1.0,1.0,399.0,1343.0,31354.0,106.0,7.0,13.0,5801.0,26.0,0.0,79.0,0.0,0.0,14.0,646.0,0.0,5953.0,0.0,52.0,4.0,764.0,40.0,0.0,180.0,0.0,598.0,0.0,0.0,28.0,260.0,6.0,11384.0,9.0,0.0,0.0,5.0,18962.0,0.0,12.0,18.0,197.0,51445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243.0,11415.0,0.0,429.0,2079.0,6903.0,1393.0,0.0,1841.0,11276.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,1199.0,0.0,0.0,14851.0,0.0,43.0,191.0,0.0,0.0,0.0,31510.0,109632.0,0.0,11262.0,69.0,0.0,0.0,776.0,511.0,0.0,0.0,0.0,2970.0,6.0,2.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,2999.0,183.0,6293.0,0.0,40.0,68543.0,881.0,0.0,3.0,0.0,0.0,6764.0,0.0,0.0,0.0,91.0
2023-05-31,370349.0,1002.0,1722.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,171600.0,40003.0,1788.0,76.0,0.0,0.0,606.0,0.0,0.0,663.0,0.0,0.0,0.0,1.0,454.0,0.0,18.0,36.0,25691.0,0.0,1353.0,589.0,0.0,74.0,36.0,16.0,3692.0,36.0,0.0,0.0,0.0,473.0,6680.0,823.0,0.0,0.0,8.0,987.0,1.0,124.0,233.0,0.0,0.0,283.0,210.0,281.0,0.0,0.0,0.0,912.0,0.0,0.0,0.0,0.0,149.0,45.0,16.0,95110.0,72907.0,0.0,0.0,0.0,818.0,25230.0,0.0,9.0,0.0,0.0,534.0,4272.0,0.0,0.0,6130.0,0.0,0.0,0.0,0.0,1084.0,0.0,0.0,0.0,33.0,4.0,271248.0,0.0,171.0,19.0,2697.0,3223.0,370.0,0.0,522.0,0.0,689.0,14402.0,55.0,0.0,0.0,0.0,0.0,238.0,8.0,9.0,22.0,5.0,10.0,58.0,0.0,0.0,0.0,1.0,1.0,391.0,1324.0,29832.0,106.0,7.0,13.0,5801.0,26.0,0.0,79.0,0.0,0.0,14.0,646.0,0.0,5953.0,0.0,52.0,4.0,764.0,40.0,0.0,180.0,0.0,588.0,0.0,0.0,21.0,260.0,6.0,11384.0,9.0,0.0,0.0,5.0,18962.0,0.0,12.0,18.0,188.0,51445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243.0,11268.0,0.0,399.0,2079.0,6903.0,759.0,0.0,1841.0,11276.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,1140.0,0.0,0.0,14851.0,0.0,43.0,191.0,0.0,0.0,0.0,31510.0,111082.0,0.0,11262.0,66.0,0.0,0.0,776.0,511.0,0.0,0.0,0.0,2970.0,5.0,2.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,2999.0,106.0,5918.0,0.0,40.0,67932.0,881.0,0.0,3.0,0.0,0.0,5978.0,0.0,0.0,0.0,106.0
2023-06-01,373686.0,864.0,2263.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,175380.0,40003.0,1692.0,54.0,0.0,0.0,608.0,0.0,0.0,648.0,0.0,0.0,0.0,1.0,454.0,0.0,18.0,36.0,25691.0,0.0,1353.0,589.0,0.0,74.0,41.0,16.0,3692.0,36.0,0.0,0.0,0.0,473.0,5977.0,823.0,0.0,0.0,8.0,987.0,1.0,124.0,233.0,0.0,0.0,261.0,210.0,257.0,0.0,0.0,0.0,912.0,0.0,0.0,0.0,0.0,149.0,45.0,15.0,94074.0,72171.0,0.0,0.0,0.0,789.0,25230.0,0.0,9.0,0.0,0.0,515.0,4272.0,0.0,0.0,6130.0,0.0,0.0,0.0,0.0,1084.0,0.0,0.0,0.0,33.0,4.0,275517.0,0.0,171.0,19.0,2450.0,2969.0,370.0,0.0,541.0,0.0,689.0,13852.0,55.0,0.0,0.0,0.0,0.0,238.0,8.0,2.0,22.0,5.0,26.0,58.0,0.0,0.0,0.0,1.0,1.0,356.0,1734.0,29218.0,106.0,7.0,13.0,5801.0,26.0,0.0,79.0,0.0,0.0,14.0,646.0,0.0,5953.0,0.0,52.0,4.0,764.0,40.0,0.0,180.0,0.0,558.0,0.0,0.0,21.0,260.0,6.0,11384.0,9.0,0.0,0.0,15.0,18962.0,0.0,12.0,18.0,187.0,51497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243.0,11024.0,0.0,415.0,2079.0,6903.0,610.0,0.0,1841.0,11276.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,1111.0,0.0,0.0,14851.0,0.0,43.0,191.0,0.0,0.0,0.0,31510.0,116606.0,0.0,11262.0,59.0,0.0,0.0,776.0,511.0,0.0,0.0,0.0,2970.0,5.0,2.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,549.0,2999.0,0.0,5654.0,0.0,40.0,67152.0,881.0,0.0,3.0,0.0,0.0,6130.0,42.0,0.0,0.0,103.0
2023-06-02,371103.0,791.0,2255.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,173783.0,40003.0,1608.0,60.0,0.0,0.0,669.0,0.0,0.0,604.0,0.0,0.0,0.0,1.0,454.0,0.0,18.0,36.0,25691.0,0.0,1353.0,589.0,0.0,74.0,45.0,16.0,3692.0,13.0,0.0,0.0,0.0,473.0,5412.0,823.0,0.0,0.0,8.0,987.0,1.0,124.0,233.0,0.0,0.0,258.0,210.0,225.0,0.0,0.0,0.0,912.0,0.0,0.0,0.0,0.0,149.0,45.0,18.0,93048.0,71317.0,0.0,0.0,0.0,745.0,25230.0,0.0,9.0,0.0,0.0,497.0,4272.0,0.0,0.0,6130.0,0.0,0.0,0.0,53.0,1084.0,0.0,0.0,0.0,33.0,4.0,276298.0,0.0,171.0,19.0,2227.0,2553.0,370.0,0.0,520.0,0.0,724.0,13261.0,55.0,0.0,0.0,0.0,0.0,238.0,8.0,1.0,22.0,5.0,30.0,58.0,0.0,0.0,0.0,1.0,1.0,338.0,1664.0,26557.0,106.0,7.0,13.0,5801.0,26.0,0.0,79.0,0.0,0.0,14.0,646.0,0.0,5953.0,0.0,52.0,5.0,764.0,40.0,0.0,180.0,0.0,561.0,0.0,0.0,22.0,260.0,6.0,11384.0,9.0,0.0,0.0,10.0,18962.0,0.0,12.0,18.0,184.0,51545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243.0,9170.0,0.0,398.0,2079.0,6903.0,487.0,0.0,1841.0,11276.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,1061.0,0.0,0.0,14851.0,0.0,43.0,191.0,0.0,0.0,0.0,31510.0,118397.0,0.0,11262.0,56.0,0.0,0.0,776.0,511.0,0.0,0.0,0.0,2970.0,3.0,2.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,549.0,2999.0,0.0,5537.0,0.0,40.0,66524.0,881.0,0.0,3.0,0.0,0.0,5905.0,42.0,0.0,0.0,115.0
2023-06-03,356297.0,773.0,3361.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,159188.0,40003.0,1566.0,50.0,0.0,0.0,673.0,0.0,0.0,569.0,0.0,0.0,0.0,1.0,454.0,0.0,18.0,36.0,25691.0,0.0,1353.0,589.0,0.0,74.0,42.0,16.0,3692.0,41.0,0.0,0.0,0.0,473.0,5829.0,823.0,0.0,0.0,8.0,987.0,1.0,124.0,233.0,0.0,0.0,229.0,210.0,207.0,0.0,0.0,0.0,912.0,0.0,0.0,0.0,0.0,149.0,45.0,18.0,91729.0,70188.0,0.0,0.0,0.0,736.0,25230.0,0.0,9.0,0.0,0.0,529.0,4272.0,0.0,0.0,6130.0,0.0,0.0,0.0,53.0,1084.0,0.0,0.0,0.0,33.0,4.0,257501.0,0.0,171.0,19.0,2039.0,2303.0,516.0,0.0,404.0,0.0,749.0,12399.0,55.0,0.0,0.0,0.0,0.0,238.0,8.0,3.0,22.0,5.0,34.0,58.0,0.0,0.0,0.0,1.0,1.0,336.0,2704.0,28985.0,106.0,1.0,13.0,5801.0,21.0,2.0,79.0,0.0,0.0,14.0,646.0,0.0,5953.0,0.0,52.0,5.0,764.0,40.0,0.0,168.0,0.0,558.0,0.0,0.0,18.0,260.0,6.0,11384.0,9.0,0.0,0.0,10.0,18962.0,0.0,12.0,18.0,176.0,51547.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2243.0,12148.0,0.0,382.0,2079.0,6903.0,487.0,0.0,1841.0,11276.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,13.0,4.0,0.0,0.0,1031.0,0.0,0.0,14851.0,0.0,43.0,191.0,0.0,0.0,0.0,31510.0,100866.0,0.0,11262.0,52.0,0.0,0.0,776.0,511.0,0.0,0.0,0.0,3085.0,2.0,1.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,549.0,2999.0,0.0,5385.0,0.0,40.0,67047.0,881.0,0.0,3.0,0.0,0.0,5606.0,42.0,0.0,1063.0,147.0
2023-06-04,325657.0,778.0,3326.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,154845.0,40003.0,1468.0,47.0,0.0,0.0,668.0,0.0,0.0,545.0,0.0,0.0,0.0,1.0,836.0,12.0,18.0,21.0,22229.0,0.0,1353.0,542.0,0.0,74.0,36.0,16.0,3707.0,43.0,0.0,0.0,0.0,308.0,5030.0,1334.0,0.0,0.0,8.0,906.0,1.0,124.0,246.0,5.0,0.0,232.0,210.0,193.0,0.0,0.0,0.0,843.0,0.0,0.0,0.0,0.0,120.0,47.0,18.0,75182.0,54918.0,0.0,0.0,0.0,692.0,18614.0,0.0,9.0,0.0,0.0,533.0,2767.0,0.0,0.0,4258.0,0.0,0.0,0.0,53.0,1109.0,0.0,0.0,0.0,17.0,0.0,239046.0,0.0,171.0,23.0,1838.0,2249.0,348.0,0.0,435.0,0.0,745.0,10983.0,33.0,0.0,0.0,0.0,0.0,238.0,8.0,3.0,11.0,2.0,37.0,59.0,0.0,0.0,0.0,1.0,1.0,334.0,2708.0,24799.0,44.0,1.0,13.0,5801.0,21.0,2.0,59.0,0.0,0.0,14.0,646.0,0.0,4258.0,0.0,30.0,5.0,764.0,19.0,0.0,168.0,0.0,507.0,0.0,0.0,16.0,280.0,6.0,11384.0,10.0,0.0,0.0,10.0,15195.0,0.0,5.0,13.0,173.0,51542.0,0.0,0.0,2.0,0.0,1588.0,0.0,0.0,0.0,9689.0,0.0,386.0,1757.0,3244.0,465.0,0.0,1009.0,11276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,966.0,0.0,0.0,14851.0,21.0,43.0,110.0,0.0,0.0,0.0,25567.0,100866.0,0.0,8917.0,46.0,0.0,0.0,776.0,511.0,0.0,0.0,0.0,3085.0,2.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,549.0,1965.0,0.0,5255.0,0.0,36.0,59032.0,0.0,0.0,3.0,0.0,0.0,5046.0,42.0,0.0,1063.0,129.0
2023-06-05,332681.0,664.0,2931.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,179675.0,32756.0,1429.0,40.0,0.0,0.0,584.0,0.0,0.0,522.0,0.0,0.0,0.0,1.0,836.0,12.0,32.0,21.0,22229.0,0.0,657.0,542.0,0.0,118.0,36.0,6.0,3707.0,38.0,0.0,0.0,0.0,308.0,4605.0,1334.0,0.0,0.0,8.0,906.0,2.0,76.0,246.0,5.0,0.0,224.0,187.0,186.0,0.0,0.0,0.0,843.0,0.0,0.0,0.0,0.0,120.0,47.0,20.0,76260.0,54218.0,0.0,0.0,0.0,681.0,18614.0,0.0,6.0,0.0,0.0,532.0,2767.0,0.0,0.0,4258.0,0.0,0.0,0.0,53.0,1109.0,0.0,0.0,0.0,17.0,0.0,247304.0,0.0,103.0,23.0,1702.0,2224.0,266.0,0.0,404.0,0.0,732.0,10686.0,33.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,11.0,2.0,39.0,59.0,0.0,0.0,0.0,1.0,1.0,337.0,2614.0,23337.0,44.0,1.0,9.0,4523.0,21.0,2.0,59.0,17.0,0.0,5.0,516.0,0.0,4258.0,0.0,30.0,5.0,369.0,19.0,0.0,168.0,0.0,513.0,0.0,0.0,16.0,280.0,6.0,0.0,10.0,0.0,0.0,10.0,15195.0,0.0,5.0,13.0,160.0,33053.0,0.0,0.0,2.0,0.0,1588.0,0.0,0.0,0.0,9106.0,0.0,378.0,1757.0,3244.0,486.0,0.0,1009.0,13309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,933.0,0.0,0.0,8531.0,21.0,43.0,110.0,0.0,0.0,0.0,25567.0,135703.0,0.0,8917.0,43.0,0.0,0.0,613.0,379.0,0.0,0.0,0.0,3085.0,1.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,132.0,549.0,1965.0,0.0,5162.0,0.0,36.0,59354.0,0.0,0.0,0.0,0.0,0.0,5173.0,42.0,0.0,1063.0,131.0
2023-06-06,298906.0,612.0,2927.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,146226.0,32756.0,1412.0,40.0,0.0,0.0,667.0,0.0,0.0,511.0,0.0,0.0,0.0,1.0,836.0,12.0,32.0,21.0,22229.0,0.0,657.0,542.0,0.0,118.0,41.0,6.0,3707.0,38.0,0.0,0.0,0.0,308.0,3906.0,1334.0,0.0,0.0,8.0,906.0,1.0,76.0,246.0,5.0,0.0,215.0,187.0,179.0,0.0,0.0,0.0,843.0,0.0,0.0,0.0,0.0,120.0,47.0,17.0,75943.0,53963.0,0.0,0.0,0.0,659.0,18614.0,0.0,6.0,0.0,0.0,510.0,2767.0,0.0,0.0,4258.0,0.0,0.0,0.0,53.0,1109.0,0.0,0.0,0.0,17.0,0.0,214928.0,0.0,103.0,23.0,1602.0,2045.0,252.0,0.0,404.0,0.0,736.0,10618.0,33.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,11.0,2.0,56.0,59.0,808.0,0.0,0.0,1.0,1.0,290.0,2559.0,22806.0,44.0,1.0,9.0,4523.0,21.0,2.0,59.0,17.0,0.0,5.0,516.0,0.0,4258.0,1.0,30.0,11.0,369.0,19.0,0.0,168.0,0.0,491.0,0.0,0.0,17.0,280.0,0.0,0.0,10.0,0.0,0.0,10.0,15195.0,0.0,5.0,13.0,176.0,33048.0,0.0,0.0,2.0,0.0,1588.0,0.0,0.0,0.0,8825.0,0.0,347.0,1757.0,3244.0,464.0,0.0,1009.0,13309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,841.0,0.0,0.0,8531.0,21.0,0.0,110.0,0.0,0.0,0.0,25567.0,103576.0,0.0,8917.0,41.0,0.0,0.0,613.0,379.0,0.0,0.0,0.0,3085.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,132.0,549.0,1965.0,0.0,5167.0,0.0,36.0,58541.0,0.0,0.0,0.0,0.0,0.0,4327.0,42.0,0.0,1063.0,131.0
2023-06-07,299801.0,583.0,2878.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,147410.0,32756.0,1526.0,41.0,0.0,0.0,667.0,0.0,0.0,591.0,0.0,0.0,0.0,1.0,836.0,12.0,32.0,21.0,22229.0,0.0,657.0,542.0,0.0,118.0,41.0,6.0,3707.0,38.0,0.0,0.0,0.0,308.0,4317.0,1334.0,0.0,0.0,9.0,906.0,1.0,76.0,246.0,5.0,0.0,202.0,187.0,181.0,0.0,0.0,0.0,843.0,0.0,0.0,0.0,0.0,120.0,47.0,14.0,75602.0,53623.0,0.0,0.0,108.0,624.0,18614.0,0.0,6.0,0.0,0.0,483.0,2767.0,0.0,0.0,4258.0,0.0,0.0,0.0,53.0,1109.0,0.0,0.0,0.0,17.0,0.0,216569.0,0.0,103.0,23.0,1506.0,1864.0,258.0,0.0,401.0,0.0,761.0,10159.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,2.0,65.0,59.0,808.0,0.0,0.0,1.0,1.0,269.0,2527.0,21654.0,44.0,1.0,9.0,4523.0,21.0,2.0,59.0,17.0,0.0,5.0,516.0,0.0,4258.0,1.0,30.0,7.0,369.0,19.0,0.0,168.0,0.0,490.0,0.0,0.0,16.0,280.0,0.0,0.0,10.0,0.0,0.0,10.0,15195.0,0.0,5.0,13.0,176.0,33149.0,0.0,0.0,2.0,0.0,1588.0,0.0,0.0,0.0,8646.0,0.0,342.0,1757.0,3244.0,366.0,0.0,1009.0,13309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,785.0,0.0,0.0,8531.0,21.0,0.0,110.0,0.0,0.0,0.0,25567.0,105575.0,0.0,8917.0,36.0,0.0,0.0,613.0,379.0,0.0,0.0,0.0,3085.0,2.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,132.0,549.0,1965.0,0.0,5230.0,0.0,36.0,58978.0,0.0,0.0,0.0,0.0,0.0,3675.0,42.0,0.0,1063.0,87.0
2023-06-08,288805.0,565.0,2314.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,137984.0,32756.0,1388.0,35.0,0.0,0.0,701.0,0.0,0.0,547.0,0.0,0.0,0.0,1.0,836.0,12.0,32.0,21.0,22229.0,0.0,657.0,542.0,0.0,118.0,45.0,9.0,3707.0,38.0,0.0,0.0,0.0,308.0,4524.0,1334.0,0.0,0.0,9.0,906.0,1.0,76.0,246.0,5.0,0.0,196.0,187.0,182.0,0.0,0.0,0.0,843.0,0.0,0.0,0.0,0.0,120.0,47.0,11.0,74648.0,52745.0,0.0,0.0,108.0,622.0,18614.0,0.0,6.0,0.0,0.0,472.0,2767.0,0.0,0.0,4258.0,0.0,0.0,0.0,53.0,1109.0,0.0,0.0,0.0,17.0,0.0,206219.0,0.0,103.0,23.0,1417.0,1753.0,258.0,0.0,284.0,0.0,751.0,9597.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,2.0,51.0,59.0,808.0,0.0,0.0,1.0,1.0,282.0,1957.0,21502.0,44.0,1.0,9.0,4523.0,21.0,2.0,59.0,17.0,0.0,5.0,516.0,0.0,4258.0,1.0,30.0,7.0,369.0,19.0,0.0,168.0,0.0,495.0,0.0,0.0,13.0,280.0,0.0,0.0,10.0,0.0,0.0,0.0,15195.0,0.0,5.0,13.0,172.0,33097.0,0.0,0.0,2.0,0.0,1588.0,0.0,0.0,0.0,8265.0,0.0,319.0,1757.0,3244.0,366.0,0.0,1009.0,13309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,723.0,0.0,0.0,8531.0,21.0,0.0,110.0,0.0,0.0,0.0,25567.0,96127.0,0.0,8917.0,33.0,0.0,0.0,613.0,379.0,0.0,0.0,0.0,3085.0,2.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,132.0,0.0,1965.0,0.0,5222.0,0.0,36.0,59106.0,0.0,0.0,0.0,0.0,0.0,4093.0,0.0,0.0,1063.0,73.0
2023-06-09,288260.0,561.0,2289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,138316.0,32756.0,1269.0,24.0,0.0,0.0,706.0,0.0,0.0,535.0,0.0,0.0,0.0,1.0,836.0,12.0,32.0,21.0,22229.0,0.0,657.0,542.0,0.0,118.0,42.0,9.0,3707.0,38.0,0.0,0.0,0.0,308.0,4062.0,1334.0,0.0,0.0,9.0,906.0,1.0,76.0,246.0,5.0,0.0,188.0,187.0,176.0,0.0,0.0,0.0,843.0,0.0,0.0,0.0,0.0,120.0,47.0,8.0,73846.0,52112.0,0.0,0.0,108.0,616.0,18614.0,0.0,6.0,0.0,0.0,462.0,2767.0,0.0,0.0,4258.0,0.0,0.0,0.0,0.0,1109.0,0.0,0.0,0.0,17.0,0.0,206122.0,0.0,103.0,23.0,1319.0,1765.0,258.0,0.0,311.0,0.0,744.0,9151.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2.0,57.0,59.0,808.0,0.0,0.0,1.0,1.0,274.0,1950.0,21580.0,44.0,1.0,9.0,4523.0,21.0,2.0,59.0,17.0,0.0,5.0,516.0,0.0,4258.0,1.0,30.0,10.0,369.0,19.0,0.0,168.0,0.0,499.0,0.0,0.0,11.0,280.0,0.0,0.0,10.0,0.0,0.0,3.0,15195.0,0.0,5.0,13.0,177.0,33047.0,0.0,0.0,2.0,0.0,1588.0,0.0,0.0,0.0,9396.0,0.0,264.0,1757.0,3244.0,366.0,0.0,1009.0,13309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,685.0,0.0,0.0,8531.0,21.0,0.0,110.0,0.0,0.0,0.0,25567.0,96853.0,0.0,8917.0,27.0,0.0,0.0,613.0,379.0,0.0,0.0,0.0,3085.0,3.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,132.0,0.0,1965.0,0.0,5085.0,0.0,36.0,58584.0,0.0,0.0,0.0,0.0,0.0,3143.0,0.0,0.0,1063.0,54.0
2023-06-10,305404.0,545.0,1095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,157066.0,32756.0,1085.0,23.0,0.0,0.0,748.0,0.0,0.0,543.0,0.0,0.0,0.0,1.0,836.0,12.0,32.0,21.0,22229.0,0.0,657.0,542.0,0.0,118.0,37.0,9.0,3707.0,7.0,0.0,0.0,0.0,308.0,4095.0,1334.0,0.0,0.0,9.0,906.0,1.0,76.0,246.0,5.0,0.0,181.0,187.0,181.0,0.0,0.0,0.0,843.0,0.0,0.0,0.0,0.0,120.0,47.0,9.0,73382.0,51789.0,0.0,0.0,108.0,606.0,18614.0,0.0,6.0,0.0,0.0,440.0,2767.0,0.0,0.0,4258.0,0.0,0.0,0.0,24.0,1109.0,0.0,0.0,0.0,17.0,0.0,226947.0,0.0,103.0,23.0,1268.0,1700.0,112.0,0.0,334.0,0.0,733.0,8997.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,2.0,60.0,59.0,808.0,0.0,0.0,1.0,1.0,271.0,869.0,19389.0,44.0,0.0,9.0,4523.0,11.0,0.0,59.0,17.0,0.0,5.0,516.0,0.0,4258.0,1.0,30.0,16.0,369.0,19.0,0.0,102.0,0.0,482.0,0.0,0.0,10.0,280.0,0.0,0.0,10.0,0.0,0.0,3.0,15195.0,0.0,5.0,13.0,185.0,33099.0,0.0,0.0,,0.0,1588.0,0.0,0.0,0.0,7520.0,0.0,263.0,1757.0,3244.0,366.0,0.0,1009.0,13309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,625.0,0.0,0.0,8531.0,21.0,0.0,110.0,0.0,0.0,0.0,25567.0,118068.0,0.0,8917.0,27.0,0.0,0.0,613.0,379.0,0.0,0.0,0.0,2709.0,6.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,162.0,0.0,1965.0,0.0,4990.0,0.0,36.0,58175.0,0.0,0.0,0.0,0.0,0.0,3194.0,0.0,0.0,0.0,22.0
